date,pet_hargreaves,discharge_vol_obs,discharge_spec_obs,discharge_vol_sim_lstm,discharge_spec_sim_lstm,discharge_vol_sim_hbv,discharge_spec_sim_hbv,simulation_period
1993-09-27,0.67,8.01,1.3,5.88,0.96,7.5,1.22,training
1993-09-28,0.64,6.99,1.14,5.15,0.84,6.67,1.09,training
1993-09-29,0.61,6.4,1.04,4.93,0.8,6.15,1.0,training
1993-09-30,0.58,6.08,0.99,4.69,0.76,5.82,0.95,training
1993-10-01,0.57,5.36,0.87,4.56,0.74,5.61,0.91,training
1993-10-02,0.58,4.65,0.76,4.4,0.72,5.48,0.89,training
1993-10-03,0.57,5.38,0.88,5.04,0.82,7.73,1.26,training
1993-10-04,0.57,7.67,1.25,7.08,1.15,8.2,1.33,training
1993-10-05,0.6,6.38,1.04,6.7,1.09,7.8,1.27,training
1993-10-06,0.55,5.79,0.94,5.78,0.94,7.03,1.14,training
1993-10-07,0.51,5.45,0.89,5.32,0.87,6.43,1.05,training
1993-10-08,0.55,5.04,0.82,5.28,0.86,6.3,1.03,training
1993-10-09,0.5,5.45,0.89,5.53,0.9,6.07,0.99,training
1993-10-10,0.48,5.13,0.84,5.3,0.86,5.88,0.96,training
1993-10-11,0.49,5.04,0.82,5.01,0.82,6.58,1.07,training
1993-10-12,0.54,5.13,0.84,6.08,0.99,6.5,1.06,training
1993-10-13,0.51,5.04,0.82,6.32,1.03,6.36,1.04,training
1993-10-14,0.43,6.04,0.98,6.49,1.06,7.84,1.28,training
1993-10-15,0.36,7.42,1.21,8.06,1.31,7.85,1.28,training
1993-10-16,0.35,6.4,1.04,7.38,1.2,7.18,1.17,training
1993-10-17,0.31,5.39,0.88,6.23,1.01,6.7,1.09,training
1993-10-18,0.28,4.71,0.77,5.51,0.9,6.37,1.04,training
1993-10-19,0.31,4.38,0.71,5.4,0.88,6.15,1.0,training
1993-10-20,0.32,4.39,0.71,5.09,0.83,6.02,0.98,training
1993-10-21,0.34,4.23,0.69,5.16,0.84,5.96,0.97,training
1993-10-22,0.35,4.39,0.71,5.29,0.86,5.89,0.96,training
1993-10-23,0.35,4.31,0.7,5.05,0.82,5.8,0.94,training
1993-10-24,0.32,3.84,0.63,4.87,0.79,5.71,0.93,training
1993-10-25,0.32,3.92,0.64,4.67,0.76,5.61,0.91,training
1993-10-26,0.34,3.92,0.64,4.65,0.76,5.52,0.9,training
1993-10-27,0.36,3.93,0.64,4.54,0.74,5.42,0.88,training
1993-10-28,0.34,4.01,0.65,4.52,0.74,5.32,0.87,training
1993-10-29,0.3,3.85,0.63,4.41,0.72,5.23,0.85,training
1993-10-30,0.28,3.7,0.6,4.37,0.71,5.13,0.84,training
1993-10-31,0.26,3.63,0.59,4.32,0.7,5.04,0.82,training
1993-11-01,0.19,3.63,0.59,4.28,0.7,4.95,0.81,training
1993-11-02,0.21,3.7,0.6,4.23,0.69,4.86,0.79,training
1993-11-03,0.2,3.79,0.62,4.18,0.68,4.77,0.78,training
1993-11-04,0.2,3.8,0.62,4.14,0.67,4.69,0.76,training
1993-11-05,0.21,3.82,0.62,4.14,0.67,4.6,0.75,training
1993-11-06,0.21,3.76,0.61,4.16,0.68,4.52,0.74,training
1993-11-07,0.23,3.77,0.61,4.22,0.69,4.46,0.73,training
1993-11-08,0.23,3.64,0.59,4.33,0.7,4.42,0.72,training
1993-11-09,0.23,3.8,0.62,4.37,0.71,4.37,0.71,training
1993-11-10,0.24,3.81,0.62,4.35,0.71,4.34,0.71,training
1993-11-11,0.23,3.9,0.63,4.46,0.73,4.35,0.71,training
1993-11-12,0.22,3.91,0.64,4.57,0.74,4.32,0.7,training
1993-11-13,0.23,3.93,0.64,4.48,0.73,4.29,0.7,training
1993-11-14,0.23,4.27,0.7,4.94,0.8,6.53,1.06,training
1993-11-15,0.2,6.12,1.0,6.78,1.1,7.35,1.2,training
1993-11-16,0.18,5.26,0.86,6.62,1.08,6.81,1.11,training
1993-11-17,0.16,4.32,0.7,5.77,0.94,5.89,0.96,training
1993-11-18,0.16,4.17,0.68,5.13,0.83,5.29,0.86,training
1993-11-19,0.16,4.27,0.7,4.96,0.81,4.92,0.8,training
1993-11-20,0.15,4.11,0.67,4.71,0.77,4.69,0.76,training
1993-11-21,0.11,4.04,0.66,4.59,0.75,4.54,0.74,training
1993-11-22,0.14,4.06,0.66,4.41,0.72,4.42,0.72,training
